#SRC:SGRA,DATE(MJD):57850,FREQ:227.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
04.48749983,AA,SP,-4213963264.0000,3263694336.0000,0.07678618,-0.9583,0.00275338
04.48749983,PV,SP,-459979168.0000,8605165568.0000,0.01852661,-161.2085,0.01941047
04.49027789,AA,PV,-3755733504.0000,-5340143616.0000,0.01020362,-0.0284,0.00167673
04.49027789,AA,SP,-4212917248.0000,3265184256.0000,0.07337342,-0.8276,0.00267608
04.49027789,PV,SP,-457183872.0000,8605327360.0000,0.02807116,87.8095,0.01935976
04.49305558,AA,PV,-3757480704.0000,-5338814976.0000,0.00874787,-3.9644,0.00167591
04.49305558,AA,SP,-4211869184.0000,3266673664.0000,0.07329932,-0.8142,0.00267384
04.49305558,PV,SP,-454388320.0000,8605489152.0000,0.05510787,71.8240,0.01930878
04.49583328,AA,PV,-3759225856.0000,-5337486336.0000,0.01064111,-6.7868,0.00167222
04.49583328,AA,SP,-4210818560.0000,3268163072.0000,0.07200191,-1.8970,0.00266705
04.49583328,PV,SP,-451592576.0000,8605648896.0000,0.01110544,161.5807,0.01925758
04.49861097,AA,PV,-3760968704.0000,-5336156672.0000,0.01186807,6.9217,0.00165877
04.49861097,AA,SP,-4209765376.0000,3269651712.0000,0.06983116,0.0068,0.00264475
04.49861097,PV,SP,-448796544.0000,8605808640.0000,0.05090489,51.2646,0.01920619
04.50138903,AA,PV,-3762710016.0000,-5334826496.0000,0.01034024,6.5608,0.00165084
04.50138903,AA,SP,-4208710656.0000,3271140352.0000,0.07560824,-0.7220,0.00263090
04.50138903,PV,SP,-446000288.0000,8605966336.0000,0.03531677,77.1578,0.01915628
04.50416672,AA,PV,-3764449280.0000,-5333495296.0000,0.01333204,11.6998,0.00165483
04.50416672,AA,SP,-4207652864.0000,3272628224.0000,0.06925136,-0.1411,0.00263656
04.50416672,PV,SP,-443203808.0000,8606124032.0000,0.02041215,-47.8762,0.01910304
04.50694442,AA,PV,-3766186240.0000,-5332164096.0000,0.01290157,11.9514,0.00166272
04.50694442,AA,SP,-4206593280.0000,3274116096.0000,0.06874157,-0.5328,0.00264817
04.50694442,PV,SP,-440407072.0000,8606279680.0000,0.01636572,1.4236,0.01905163
04.55972207,AA,SP,-4186036992.0000,3302310400.0000,0.06746884,-0.4341,0.00222134
04.55972207,AA,PV,-3798810624.0000,-5306749952.0000,0.00882411,-18.3857,0.00140297
04.55972207,AP,SP,-4186896384.0000,3303860224.0000,0.06228781,-12.6658,0.02001997
04.55972207,AP,PV,-3799669760.0000,-5305200128.0000,0.01091107,5.6442,0.01268215
04.55972207,PV,SP,-387226496.0000,8609060864.0000,0.03230881,-22.5042,0.01815904
04.56250012,AA,PV,-3800507648.0000,-5305406464.0000,0.00829293,7.4198,0.00159564
04.56250012,AA,SP,-4184933120.0000,3303790592.0000,0.07591954,-0.8086,0.00252616
04.56250012,AP,PV,-3801366528.0000,-5303856128.0000,0.00732004,98.1632,0.01095401
04.56250012,AP,SP,-4185791488.0000,3305340416.0000,0.07802711,-10.1655,0.01729128
04.56250012,PV,SP,-384425376.0000,8609197056.0000,0.06078737,9.2635,0.01812082
04.56527781,AA,PV,-3802202368.0000,-5304062464.0000,0.00960857,2.2598,0.00148267
04.56527781,AA,SP,-4183826688.0000,3305270016.0000,0.06610873,0.1724,0.00234720
04.56527781,AA,AP,859009.3750,-1550424.3750,0.99942395,-0.7036,0.00153456
04.56527781,AP,PV,-3803061248.0000,-5302511616.0000,0.01457303,-57.9686,0.01182368
04.56527781,AP,SP,-4184685568.0000,3306820352.0000,0.06526077,5.1259,0.01866333
04.56527781,PV,SP,-381624032.0000,8609332224.0000,0.02104784,7.7832,0.01809337
04.56805551,AA,PV,-3803895552.0000,-5302717440.0000,0.00813198,0.2887,0.00126605
04.56805551,AA,SP,-4182717952.0000,3306749184.0000,0.05846670,-0.6469,0.00200421
04.56805551,AA,AP,859046.1875,-1550728.1250,0.99944899,-0.7275,0.00151914
04.56805551,AP,PV,-3804754432.0000,-5301166592.0000,0.04485392,3.6305,0.01368799
04.56805551,AP,SP,-4183577088.0000,3308300032.0000,0.04876723,-12.7422,0.02160507
04.56805551,PV,SP,-378822496.0000,8609466368.0000,0.04889825,12.9119,0.01806655
04.57083321,AA,AP,859082.5625,-1551032.0000,0.99941846,-0.7980,0.00153300
04.57083321,AA,PV,-3805586432.0000,-5301371904.0000,0.00831367,-5.0867,0.00118297
04.57083321,AA,SP,-4181606912.0000,3308228096.0000,0.05558232,-0.0467,0.00187257
04.57083321,AP,PV,-3806445312.0000,-5299821056.0000,0.03016088,-59.0070,0.01476222
04.57083321,AP,SP,-4182466048.0000,3309779200.0000,0.04341812,14.6082,0.02329827
04.57083321,PV,SP,-376020768.0000,8609600512.0000,0.03314894,-23.0741,0.01804041
04.57361126,AA,AP,859118.5000,-1551335.8750,0.99942479,-0.8083,0.00152456
04.57361126,AP,PV,-3808134144.0000,-5298474496.0000,0.00570242,115.9954,0.00904993
04.57361126,AP,SP,-4181353216.0000,3311258112.0000,0.09193596,-1.1361,0.01428253
04.57361126,PV,SP,-373218816.0000,8609732608.0000,0.02807734,44.1051,0.01801496
04.57638896,AA,AP,859153.9375,-1551639.5000,0.99945157,-0.8376,0.00151211
04.57638896,AA,PV,-3808962048.0000,-5298679296.0000,0.00809599,4.4474,0.00140911
04.57638896,AA,SP,-4179378432.0000,3311184640.0000,0.06658524,-0.4428,0.00223028
04.57638896,AP,PV,-3809820928.0000,-5297127936.0000,0.03130697,47.7323,0.01219244
04.57638896,AP,SP,-4180237312.0000,3312736512.0000,0.06323304,9.3373,0.01923851
04.57638896,PV,SP,-370416704.0000,8609863680.0000,0.01588030,84.4847,0.01799073
04.57916665,AA,AP,859188.9375,-1551943.3750,0.99940966,-0.8983,0.00153149
04.57916665,AA,PV,-3810646528.0000,-5297332224.0000,0.00741007,-12.9920,0.00164834
04.57916665,AA,SP,-4178260992.0000,3312662528.0000,0.07757137,-0.6215,0.00260888
04.57916665,AP,PV,-3811505664.0000,-5295780352.0000,0.03286099,-44.6130,0.01054226
04.57916665,AP,SP,-4179119872.0000,3314214400.0000,0.07544995,-10.0550,0.01663498
04.57916665,PV,SP,-367614400.0000,8609994752.0000,0.02361896,14.0149,0.01796630
04.58194435,AA,PV,-3812329472.0000,-5295984128.0000,0.00865867,-4.4009,0.00152869
04.58194435,PV,SP,-364811840.0000,8610123776.0000,0.01376430,166.2655,0.01794311
04.58472240,AA,PV,-3814010368.0000,-5294636032.0000,0.00763582,3.9662,0.00151824
04.58472240,AA,SP,-4176019200.0000,3315616768.0000,0.07355692,-0.1839,0.00240280
04.58472240,PV,SP,-362009120.0000,8610252800.0000,0.01973732,-124.6300,0.01792068
04.58750010,AA,PV,-3815688704.0000,-5293286912.0000,0.00929920,-30.2137,0.00152246
04.58750010,AA,SP,-4174895104.0000,3317093120.0000,0.07089711,0.1541,0.00240937
04.58750010,PV,SP,-359206208.0000,8610379776.0000,0.04384852,75.5548,0.01789897
04.59027779,AA,PV,-3817365504.0000,-5291937280.0000,0.00830894,-13.3150,0.00151421
04.59027779,AA,SP,-4173768704.0000,3318569216.0000,0.07235464,-0.8273,0.00239616
04.59027779,PV,SP,-356403104.0000,8610506752.0000,0.04658014,69.5147,0.01787798
04.59305549,AA,PV,-3819040512.0000,-5290587136.0000,0.00799266,9.7047,0.00151458
04.59305549,AA,SP,-4172640000.0000,3320045056.0000,0.06705866,-0.0425,0.00239663
04.59305549,PV,SP,-353599808.0000,8610631680.0000,0.05237958,5.1111,0.01785770
04.59583318,AA,PV,-3820712960.0000,-5289236480.0000,0.00921502,-28.7639,0.00150793
04.59583318,PV,SP,-350796320.0000,8610756608.0000,0.00420061,-26.7402,0.01783810
04.59861124,AA,PV,-3822383616.0000,-5287884800.0000,0.00962464,0.9169,0.00151804
04.59861124,PV,SP,-347992672.0000,8610880512.0000,0.05137413,23.9811,0.01781917
04.60138893,AA,PV,-3824051968.0000,-5286533120.0000,0.01047234,-10.7322,0.00150490
04.60138893,AA,SP,-4169240576.0000,3324469760.0000,0.07120957,0.2109,0.00238100
04.60138893,PV,SP,-345188800.0000,8611002368.0000,0.01332977,-52.0810,0.01780090
